uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc,url,junkipedia_url,format,platform,title,content,media,published_at,created_at,engagement,channel_name,handle,channel_url,profile_image,bio,transcript_text,channel_uid
324907399935990,"Ask the EPA to help bring new jobs and economic opportunity by giving Louisiana leaders control over the future of carbon capture and storage in the Bayou State!
  
 

  Send a comment ASAP →",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=324907399935990&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947491,photo,Facebook,DEADLINE APPROACHING,"Ask the EPA to help bring new jobs and economic opportunity by giving Louisiana leaders control over the future of carbon capture and storage in the Bayou State!

Send a comment ASAP →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/324907399935990/pattern2_image_0.jpg,2023-09-14T00:00:00Z,2024-05-28T12:25:13Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
673731631566890,"Thanks to the support of Governor Gordon, Wyoming has become home to the world’s largest carbon capture and storage facility.
  
  Send a letter to Gov. Gordon to thank him for his support →",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=673731631566890&access_token=EAAJ6NXVnDJgBOyg5W5GPxhqAy1vLQZA203LZB1uZAkKbBnomRBNm8YifJZBkcveZC55TOhZA7Fs4NL4hhJCQNLEbWlLJLiSApyESbZCQm10x1NDCcZCVQZAhgh66932wxCvGpTWRUy4CQmFcD5bVIEUAmnVZCL6tBFdzufwWm6ZBXeDqB9g73hDZCvp1BwZDZD,https://www.junkipedia.org/posts/240947549,photo,Facebook,Support CCS,"Thanks to the support of Governor Gordon, Wyoming has become home to the world’s largest carbon capture and storage facility.
 
Send a letter to Gov. Gordon to thank him for his support →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/673731631566890/pattern2_image_0.jpg,2023-11-27T00:00:00Z,2024-05-28T12:25:19Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
1069233770771509,"With more CO2 captured to date than any other company in the world, ExxonMobil is a proven leader in safe carbon capture and storage.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=1069233770771509&access_token=EAAJ6NXVnDJgBOyg5W5GPxhqAy1vLQZA203LZB1uZAkKbBnomRBNm8YifJZBkcveZC55TOhZA7Fs4NL4hhJCQNLEbWlLJLiSApyESbZCQm10x1NDCcZCVQZAhgh66932wxCvGpTWRUy4CQmFcD5bVIEUAmnVZCL6tBFdzufwWm6ZBXeDqB9g73hDZCvp1BwZDZD,https://www.junkipedia.org/posts/240947676,photo,Facebook,Carbon Capture and Storage,"With more CO2 captured to date than any other company in the world, ExxonMobil is a proven leader in safe carbon capture and storage.",https://ati-fb-ads-creatives.s3.amazonaws.com/US/1069233770771509/pattern2_image_0.jpg,2023-12-08T00:00:00Z,2024-05-28T12:25:29Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
1794303361027694,"When companies invest in Louisiana, the state benefits with more economic opportunities and more tax payments.
  
 

  Take action and tell officials that you want to protect investment in Louisiana!
  
  Sign the petition, with one click, ASAP →",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=1794303361027694&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947846,photo,Facebook,SUPPORT LOUISIANA,"When companies invest in Louisiana, the state benefits with more economic opportunities and more tax payments.

Take action and tell officials that you want to protect investment in Louisiana!
 
Sign the petition, with one click, ASAP →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/1794303361027694/pattern2_image_0.jpg,2023-10-18T00:00:00Z,2024-05-28T12:25:45Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
1034498897892058,"DYK: Carbon capture & storage can reduce emissions and create jobs in Wyoming.
  
  Send a letter to thank Gov. Gordon for his support as soon as possible →",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=1034498897892058&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947878,photo,Facebook,SEND A LETTER,"DYK: Carbon capture & storage can reduce emissions and create jobs in Wyoming.
 
Send a letter to thank Gov. Gordon for his support as soon as possible →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/1034498897892058/pattern2_image_0.jpg,2023-10-23T00:00:00Z,2024-05-28T12:25:47Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
358041206657080,"Louisiana needs support from advocates like YOU!
  
  Sign the petition ASAP → Tell leaders to support economic growth and opportunity in Louisiana!",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=358041206657080&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947883,photo,Facebook,ACT ASAP,"Louisiana needs support from advocates like YOU!
 
Sign the petition ASAP → Tell leaders to support economic growth and opportunity in Louisiana!",https://ati-fb-ads-creatives.s3.amazonaws.com/US/358041206657080/pattern2_image_0.jpg,2023-10-18T00:00:00Z,2024-05-28T12:25:47Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
309890601787745,"Carbon capture & storage technology could help to reduce carbon emissions in New Mexico and across the country.
  
  At ExxonMobil, we’ve captured more than any other company to date. 
  
  See the facts →",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=309890601787745&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947907,photo,Facebook,ExxonMobil & CCS,"Carbon capture & storage technology could help to reduce carbon emissions in New Mexico and across the country.
 
At ExxonMobil, we’ve captured more than any other company to date. 
 
See the facts →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/309890601787745/pattern2_image_0.jpg,2023-10-23T00:00:00Z,2024-05-28T12:25:49Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
254569114124029,"When companies invest in Louisiana, the state benefits with more economic opportunities and more tax payments.
  
 

  Take action and tell officials that you want to protect investment in Louisiana!
  
  Send a letter, with one click, ASAP→",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=254569114124029&access_token=EAAJ6NXVnDJgBAE02ZCZCVpLtpE0dTrco8uyLU65U8A5GKeJScMCRnNOQCyFK1aPl5CXZAqROZBsQSOVBgx2pZCMWEq8ks0BaHEWhPEZCQJIvVaXX2EvpLCe9AZBqSjCFOXI67lLG1Ba40CnL0w7Ut0kWDlZCQ2ZC4OcIwYgXMpg8dUwZDZD,https://www.junkipedia.org/posts/240947995,photo,Facebook,SUPPORT LOUISIANA,"When companies invest in Louisiana, the state benefits with more economic opportunities and more tax payments.

Take action and tell officials that you want to protect investment in Louisiana!
 
Send a letter, with one click, ASAP→",https://ati-fb-ads-creatives.s3.amazonaws.com/US/254569114124029/pattern2_image_0.jpg,2023-08-16T00:00:00Z,2024-05-28T12:25:56Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
874963993978329,"Time is Running Short: We need to hear from you ⚠️
  
  Will you urge lawmakers to support efforts to reduce CO2 emissions in Pennsylvania?",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=874963993978329&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240948094,photo,Facebook,Support Low-Carbon Solutions,"Time is Running Short: We need to hear from you ⚠️
 
Will you urge lawmakers to support efforts to reduce CO2 emissions in Pennsylvania?",https://ati-fb-ads-creatives.s3.amazonaws.com/US/874963993978329/pattern2_image_0.jpg,2023-10-24T00:00:00Z,2024-05-28T12:26:03Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
314099408015986,"Pennsylvania is one of the nation’s top five CO2 emitters, and we need YOUR help to change that.
  
 

  Tell lawmakers to support Low-Carbon Solutions. ACT NOW ⬇️",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=314099408015986&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240948135,photo,Facebook,"TAKE ACTION, PENNSYLVANIA!","Pennsylvania is one of the nation’s top five CO2 emitters, and we need YOUR help to change that.

Tell lawmakers to support Low-Carbon Solutions. ACT NOW ⬇️",https://ati-fb-ads-creatives.s3.amazonaws.com/US/314099408015986/pattern2_image_0.jpg,2023-10-24T00:00:00Z,2024-05-28T12:26:06Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
1511855573079790,"Mississippi is taking an “all-of-the-above” energy approach and lowering emissions at the same time – all while meeting demands for reliable energy with carbon capture and storage. 
  
 

  Discover how it could be a “win-win” for the Magnolia State →",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=1511855573079790&access_token=EAAJ6NXVnDJgBO4IZAD8QbzX0lRXyMevzk7T5wDBUkSjRSG8lD7CHopEti2KIpq9vN5bhOkhkqZBAbR0HBEoGbgUixZACqZBLzlWsyIP1ciVKb5F3UzUBVeHbcOVXegTrbPkrOhcFLT28yP7ZAu4o1GC8ZC5ifPZAXA0Uhy0G8rV4ZCuZCjBGMegJNKAZDZD,https://www.junkipedia.org/posts/240948177,photo,Facebook,LEARN MORE NOW,"Mississippi is taking an “all-of-the-above” energy approach and lowering emissions at the same time – all while meeting demands for reliable energy with carbon capture and storage. 

Discover how it could be a “win-win” for the Magnolia State →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/1511855573079790/pattern2_image_0.jpg,2024-05-01T00:00:00Z,2024-05-28T12:26:09Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
809706987324018,"Time is running out, Texas. Act now and register to vote →",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=809706987324018&access_token=EAAJ6NXVnDJgBO4IZAD8QbzX0lRXyMevzk7T5wDBUkSjRSG8lD7CHopEti2KIpq9vN5bhOkhkqZBAbR0HBEoGbgUixZACqZBLzlWsyIP1ciVKb5F3UzUBVeHbcOVXegTrbPkrOhcFLT28yP7ZAu4o1GC8ZC5ifPZAXA0Uhy0G8rV4ZCuZCjBGMegJNKAZDZD,https://www.junkipedia.org/posts/240948207,photo,Facebook,Act NOW,"Time is running out, Texas. Act now and register to vote →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/809706987324018/pattern2_image_0.jpg,2024-05-13T00:00:00Z,2024-05-28T12:26:13Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
983670679932655,"TEXAS: Your voice matters, it’s time to make it heard. Register to vote now!",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=983670679932655&access_token=EAAJ6NXVnDJgBO4IZAD8QbzX0lRXyMevzk7T5wDBUkSjRSG8lD7CHopEti2KIpq9vN5bhOkhkqZBAbR0HBEoGbgUixZACqZBLzlWsyIP1ciVKb5F3UzUBVeHbcOVXegTrbPkrOhcFLT28yP7ZAu4o1GC8ZC5ifPZAXA0Uhy0G8rV4ZCuZCjBGMegJNKAZDZD,https://www.junkipedia.org/posts/240948210,photo,Facebook,Your Voice Matters!,"TEXAS: Your voice matters, it’s time to make it heard. Register to vote now!",https://ati-fb-ads-creatives.s3.amazonaws.com/US/983670679932655/pattern2_image_0.jpg,2024-05-13T00:00:00Z,2024-05-28T12:26:13Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
325794123739590,Improve your gear oils performance and lower formulation costs. Discover the benefits of EHC 340 MAX™ today.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=325794123739590&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240948215,photo,Facebook,Download the EHC 340 MAX™ brochure.,Improve your gear oils performance and lower formulation costs. Discover the benefits of EHC 340 MAX™ today.,https://ati-fb-ads-creatives.s3.amazonaws.com/FR/325794123739590/pattern2_image_0.jpg,2023-12-08T00:00:00Z,2024-05-28T12:26:15Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
855359922986036,Enter our sweepstakes for a chance to win an exclusive concert experience and meet-and-greet with Randall King,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=855359922986036&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240948302,photo,Facebook,Go behind-the-scenes,Enter our sweepstakes for a chance to win an exclusive concert experience and meet-and-greet with Randall King,https://ati-fb-ads-creatives.s3.amazonaws.com/US/855359922986036/pattern2_image_0.jpg,2023-11-27T00:00:00Z,2024-05-28T12:26:32Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
6916606945059425,Identify potential failures before they happen with Mobil Serv™ Maximum Service Lubricant Analysis.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=6916606945059425&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240948308,photo,Facebook,Keep your turbine running strong,Identify potential failures before they happen with Mobil Serv™ Maximum Service Lubricant Analysis.,https://ati-fb-ads-creatives.s3.amazonaws.com/US/6916606945059425/pattern2_image_0.jpg,2023-09-28T00:00:00Z,2024-05-28T12:26:33Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
